anchor_model,outlier_model,overlap,upper_fence,Q1,Q3
Biomimicry-AI/ANIMA-Nectar-v2,mistralai/Mistral-7B-Instruct-v0.1,0.4544,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,BioMistral/BioMistral-7B,0.4382,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,argilla/distilabeled-Marcoro14-7B-slerp,0.4186,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,mlabonne/Marcoro14-7B-slerp,0.4185,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,FelixChao/Sectumsempra-7B-DPO,0.4078,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,Nexusflow/Starling-LM-7B-beta,0.3996,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,shadowml/BeagSake-7B,0.3923,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,shadowml/BeagleSempra-7B,0.3923,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,mlabonne/OmniBeagle-7B,0.3917,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,mlabonne/Beagle14-7B,0.3909,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,shadowml/WestBeagle-7B,0.3889,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,mlabonne/NeuralBeagle14-7B,0.388,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,flemmingmiguel/MBX-7B-v3,0.3834,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,AiMavenAi/AiMaven-Prometheus,0.3832,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,CorticalStack/pastiche-crown-clown-7b-dare-dpo,0.3783,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,eren23/ogno-monarch-jaskier-merge-7b-OH-PREF-DPO,0.3779,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,bardsai/jaskier-7b-dpo-v5.6,0.3768,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,CorticalStack/pastiche-crown-clown-7b-dare,0.3753,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,berkeley-nest/Starling-LM-7B-alpha,0.3694,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,fblgit/UNA-TheBeagle-7b-v1,0.3684,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,CultriX/NeuralTrix-7B-dpo,0.3627,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,CultriX/NeuralTrix-bf16,0.3613,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,mistralai/Mistral-7B-v0.1,0.3527,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,kevin009/llamaRAGdrama,0.3468,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,SciPhi/SciPhi-Self-RAG-Mistral-7B-32k,0.3278,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,Intel/neural-chat-7b-v3-3,0.3145,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,SciPhi/SciPhi-Mistral-7B-32k,0.2999,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,dicta-il/dictalm2.0,0.293,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,Intel/neural-chat-7b-v3-1,0.264,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,PharMolix/BioMedGPT-LM-7B,0.1193,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,TinyLlama/TinyLlama_v1.1,0.1143,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,lmsys/vicuna-7b-v1.5-16k,0.1117,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,lmsys/vicuna-7b-v1.5,0.1096,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,lmsys/vicuna-7b-v1.1,0.1093,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.1091,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,FelixChao/vicuna-7B-physics,0.1078,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,0.1078,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,FelixChao/vicuna-7B-chemical,0.1066,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,AdaptLLM/medicine-LLM,0.1023,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,TinyLlama/TinyLlama_v1.1_math_code,0.1022,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,TinyLlama/TinyLlama-1.1B-Chat-v0.5,0.0957,0.0754,0.0026,0.0317
Biomimicry-AI/ANIMA-Nectar-v2,deepseek-ai/deepseek-coder-1.3b-base,0.0855,0.0754,0.0026,0.0317
ByteDance-Seed/Seed-Coder-8B-Base,ByteDance-Seed/Seed-Coder-8B-Instruct,0.0682,0.0396,0.0054,0.0191
ByteDance-Seed/Seed-Coder-8B-Instruct,ByteDance-Seed/Seed-Coder-8B-Base,0.066,0.0366,0.0066,0.0186
CorticalStack/pastiche-crown-clown-7b-dare,CorticalStack/pastiche-crown-clown-7b-dare-dpo,0.9337,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,eren23/ogno-monarch-jaskier-merge-7b-OH-PREF-DPO,0.9108,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,bardsai/jaskier-7b-dpo-v5.6,0.8855,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,CultriX/NeuralTrix-7B-dpo,0.8787,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,CultriX/NeuralTrix-bf16,0.874,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,AiMavenAi/AiMaven-Prometheus,0.8677,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,flemmingmiguel/MBX-7B-v3,0.8621,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,mlabonne/OmniBeagle-7B,0.8604,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,shadowml/BeagSake-7B,0.8476,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,shadowml/WestBeagle-7B,0.8472,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,mlabonne/NeuralBeagle14-7B,0.847,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,shadowml/BeagleSempra-7B,0.8462,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,mlabonne/Beagle14-7B,0.8376,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,fblgit/UNA-TheBeagle-7b-v1,0.8205,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,FelixChao/Sectumsempra-7B-DPO,0.8201,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,argilla/distilabeled-Marcoro14-7B-slerp,0.8133,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,mlabonne/Marcoro14-7B-slerp,0.8078,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,kevin009/llamaRAGdrama,0.7819,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,berkeley-nest/Starling-LM-7B-alpha,0.7081,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,Nexusflow/Starling-LM-7B-beta,0.6773,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,mistralai/Mistral-7B-v0.1,0.6674,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,Intel/neural-chat-7b-v3-3,0.614,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,Intel/neural-chat-7b-v3-1,0.5965,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,HuggingFaceH4/zephyr-7b-beta,0.5853,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,SciPhi/SciPhi-Mistral-7B-32k,0.5723,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,SciPhi/SciPhi-Self-RAG-Mistral-7B-32k,0.5661,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,BioMistral/BioMistral-7B-DARE,0.5142,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,mistralai/Mistral-7B-Instruct-v0.1,0.5039,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,dicta-il/dictalm2.0,0.483,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,BioMistral/BioMistral-7B,0.475,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,Biomimicry-AI/ANIMA-Nectar-v2,0.4268,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,lmsys/vicuna-7b-v1.1,0.0878,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,deepseek-ai/deepseek-coder-1.3b-base,0.0873,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,PharMolix/BioMedGPT-LM-7B,0.0866,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,AdaptLLM/medicine-LLM,0.0818,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,FelixChao/vicuna-7B-chemical,0.0805,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,FelixChao/vicuna-7B-physics,0.0804,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,lmsys/vicuna-7b-v1.5,0.0778,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,lmsys/vicuna-7b-v1.5-16k,0.0751,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.0716,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,TinyLlama/TinyLlama_v1.1,0.07,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,0.0673,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,TinyLlama/TinyLlama-1.1B-Chat-v0.5,0.0655,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,EleutherAI/polyglot-ko-3.8b,0.0591,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,TinyLlama/TinyLlama_v1.1_math_code,0.0588,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare,HuggingFaceTB/SmolLM2-135M,0.0426,0.0409,0.003,0.0182
CorticalStack/pastiche-crown-clown-7b-dare-dpo,CorticalStack/pastiche-crown-clown-7b-dare,0.9288,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,eren23/ogno-monarch-jaskier-merge-7b-OH-PREF-DPO,0.8821,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,bardsai/jaskier-7b-dpo-v5.6,0.8693,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,CultriX/NeuralTrix-7B-dpo,0.8619,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,AiMavenAi/AiMaven-Prometheus,0.8572,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,flemmingmiguel/MBX-7B-v3,0.8498,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,CultriX/NeuralTrix-bf16,0.8448,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,mlabonne/OmniBeagle-7B,0.8298,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,shadowml/BeagleSempra-7B,0.8243,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,shadowml/BeagSake-7B,0.8225,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,shadowml/WestBeagle-7B,0.8154,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,mlabonne/NeuralBeagle14-7B,0.8055,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,FelixChao/Sectumsempra-7B-DPO,0.8004,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,mlabonne/Beagle14-7B,0.7966,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,kevin009/llamaRAGdrama,0.793,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,fblgit/UNA-TheBeagle-7b-v1,0.7907,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,mlabonne/Marcoro14-7B-slerp,0.7822,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,argilla/distilabeled-Marcoro14-7B-slerp,0.7812,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,mistralai/Mistral-7B-v0.1,0.6669,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,berkeley-nest/Starling-LM-7B-alpha,0.6618,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,Intel/neural-chat-7b-v3-3,0.6538,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,Intel/neural-chat-7b-v3-1,0.6528,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,Nexusflow/Starling-LM-7B-beta,0.643,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,SciPhi/SciPhi-Mistral-7B-32k,0.581,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,SciPhi/SciPhi-Self-RAG-Mistral-7B-32k,0.5609,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,HuggingFaceH4/zephyr-7b-beta,0.5104,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,BioMistral/BioMistral-7B-DARE,0.5039,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,dicta-il/dictalm2.0,0.4901,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,mistralai/Mistral-7B-Instruct-v0.1,0.4698,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,BioMistral/BioMistral-7B,0.4694,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,Biomimicry-AI/ANIMA-Nectar-v2,0.4374,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,deepseek-ai/deepseek-coder-1.3b-base,0.096,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,PharMolix/BioMedGPT-LM-7B,0.0902,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,lmsys/vicuna-7b-v1.1,0.0896,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,FelixChao/vicuna-7B-chemical,0.0863,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,lmsys/vicuna-7b-v1.5-16k,0.0847,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,lmsys/vicuna-7b-v1.5,0.0846,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,FelixChao/vicuna-7B-physics,0.0833,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,AdaptLLM/medicine-LLM,0.0817,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.0726,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,0.0702,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,TinyLlama/TinyLlama_v1.1,0.0696,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,TinyLlama/TinyLlama-1.1B-Chat-v0.5,0.068,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,TinyLlama/TinyLlama_v1.1_math_code,0.0651,0.0484,0.0022,0.0207
CorticalStack/pastiche-crown-clown-7b-dare-dpo,EleutherAI/polyglot-ko-3.8b,0.0618,0.0484,0.0022,0.0207
CultriX/NeuralTrix-7B-dpo,CultriX/NeuralTrix-bf16,0.9226,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,bardsai/jaskier-7b-dpo-v5.6,0.897,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,eren23/ogno-monarch-jaskier-merge-7b-OH-PREF-DPO,0.8597,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,CorticalStack/pastiche-crown-clown-7b-dare-dpo,0.8437,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,CorticalStack/pastiche-crown-clown-7b-dare,0.8417,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,flemmingmiguel/MBX-7B-v3,0.8381,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,AiMavenAi/AiMaven-Prometheus,0.8362,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,mlabonne/OmniBeagle-7B,0.8115,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,shadowml/BeagleSempra-7B,0.7995,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,shadowml/BeagSake-7B,0.7988,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,mlabonne/NeuralBeagle14-7B,0.798,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,shadowml/WestBeagle-7B,0.7964,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,mlabonne/Beagle14-7B,0.7956,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,mlabonne/Marcoro14-7B-slerp,0.7875,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,argilla/distilabeled-Marcoro14-7B-slerp,0.7826,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,FelixChao/Sectumsempra-7B-DPO,0.7815,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,fblgit/UNA-TheBeagle-7b-v1,0.7801,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,kevin009/llamaRAGdrama,0.7528,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,berkeley-nest/Starling-LM-7B-alpha,0.6752,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,mistralai/Mistral-7B-v0.1,0.6728,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,Intel/neural-chat-7b-v3-3,0.6714,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,Nexusflow/Starling-LM-7B-beta,0.6588,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,SciPhi/SciPhi-Self-RAG-Mistral-7B-32k,0.6091,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,HuggingFaceH4/zephyr-7b-beta,0.5831,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,SciPhi/SciPhi-Mistral-7B-32k,0.5829,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,Intel/neural-chat-7b-v3-1,0.5571,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,BioMistral/BioMistral-7B-DARE,0.5452,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,dicta-il/dictalm2.0,0.5142,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,mistralai/Mistral-7B-Instruct-v0.1,0.5122,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,BioMistral/BioMistral-7B,0.4935,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,Biomimicry-AI/ANIMA-Nectar-v2,0.4235,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,lmsys/vicuna-7b-v1.5,0.0992,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,FelixChao/vicuna-7B-physics,0.0982,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,lmsys/vicuna-7b-v1.1,0.0981,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,AdaptLLM/medicine-LLM,0.0967,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,PharMolix/BioMedGPT-LM-7B,0.0951,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,deepseek-ai/deepseek-coder-1.3b-base,0.0888,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,FelixChao/vicuna-7B-chemical,0.0858,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,TinyLlama/TinyLlama_v1.1,0.0855,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,lmsys/vicuna-7b-v1.5-16k,0.0833,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.0813,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,0.0764,0.0728,0.0021,0.0304
CultriX/NeuralTrix-7B-dpo,TinyLlama/TinyLlama_v1.1_math_code,0.0743,0.0728,0.0021,0.0304
CultriX/NeuralTrix-bf16,CultriX/NeuralTrix-7B-dpo,0.9341,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,bardsai/jaskier-7b-dpo-v5.6,0.8858,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,eren23/ogno-monarch-jaskier-merge-7b-OH-PREF-DPO,0.8792,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,CorticalStack/pastiche-crown-clown-7b-dare-dpo,0.858,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,CorticalStack/pastiche-crown-clown-7b-dare,0.8567,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,AiMavenAi/AiMaven-Prometheus,0.8375,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,flemmingmiguel/MBX-7B-v3,0.8319,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,mlabonne/OmniBeagle-7B,0.8119,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,shadowml/BeagleSempra-7B,0.7979,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,shadowml/BeagSake-7B,0.797,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,shadowml/WestBeagle-7B,0.792,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,mlabonne/NeuralBeagle14-7B,0.7867,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,FelixChao/Sectumsempra-7B-DPO,0.7819,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,mlabonne/Beagle14-7B,0.778,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,argilla/distilabeled-Marcoro14-7B-slerp,0.7692,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,fblgit/UNA-TheBeagle-7b-v1,0.7671,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,mlabonne/Marcoro14-7B-slerp,0.7642,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,kevin009/llamaRAGdrama,0.7525,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,berkeley-nest/Starling-LM-7B-alpha,0.6513,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,Nexusflow/Starling-LM-7B-beta,0.6181,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,mistralai/Mistral-7B-v0.1,0.6102,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,Intel/neural-chat-7b-v3-3,0.5973,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,Intel/neural-chat-7b-v3-1,0.597,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,SciPhi/SciPhi-Self-RAG-Mistral-7B-32k,0.499,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,SciPhi/SciPhi-Mistral-7B-32k,0.4893,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,BioMistral/BioMistral-7B-DARE,0.4854,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,HuggingFaceH4/zephyr-7b-beta,0.4793,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,mistralai/Mistral-7B-Instruct-v0.1,0.4768,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,dicta-il/dictalm2.0,0.4499,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,BioMistral/BioMistral-7B,0.4368,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,Biomimicry-AI/ANIMA-Nectar-v2,0.4025,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,deepseek-ai/deepseek-coder-1.3b-base,0.0948,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,lmsys/vicuna-7b-v1.1,0.0909,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,PharMolix/BioMedGPT-LM-7B,0.0879,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,lmsys/vicuna-7b-v1.5-16k,0.086,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,FelixChao/vicuna-7B-physics,0.0856,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,AdaptLLM/medicine-LLM,0.0847,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,lmsys/vicuna-7b-v1.5,0.0826,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,FelixChao/vicuna-7B-chemical,0.0815,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,0.0746,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.0743,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,TinyLlama/TinyLlama_v1.1,0.074,0.0607,0.0024,0.0257
CultriX/NeuralTrix-bf16,TinyLlama/TinyLlama-1.1B-Chat-v0.5,0.0646,0.0607,0.0024,0.0257
